Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	NZ_CP026538.1_433	807	284	0.016	12.7	493778	496198	NZ_CP026538.1	433	0.030978934324659233	0.0880281690140845	1
AbiEii_0_CAS-III	NZ_CP026538.1_461	200	284	0.013	13.0	525942	526541	NZ_CP026538.1	461	0.075	0.0528169014084507	-1
AbiEii_0_CAS-III	NZ_CP026538.1_60	543	284	0.0051	14.3	70315	71943	NZ_CP026538.1	60	0.20257826887661143	0.44366197183098594	1
AbiEii_0_CAS-III	NZ_CP026538.1_61	232	284	3.7e-06	24.6	71940	72635	NZ_CP026538.1	61	0.4525862068965517	0.35563380281690143	1
AbiEii_0_CAS-III	NZ_CP026538.1_636	512	284	0.037	11.5	711998	713533	NZ_CP026538.1	636	0.0625	0.10915492957746478	1
AbiEii_0_CAS-III	NZ_CP026538.1_637	266	284	2.2e-06	25.3	714106	714903	NZ_CP026538.1	637	0.2894736842105263	0.25	1
AbiEii_0_CAS-III	NZ_CP026538.1_681	234	284	0.021	12.3	765049	765750	NZ_CP026538.1	681	0.2606837606837607	0.2147887323943662	-1
AbiEii_0_CAS-III	NZ_CP026538.1_800	500	284	0.0011	16.4	908351	909850	NZ_CP026538.1	800	0.084	0.14084507042253522	1
AbiEii_0_CAS-III	NZ_CP026538.1_859	240	284	0.00074	17.0	973089	973808	NZ_CP026538.1	859	0.375	0.30985915492957744	-1
AbiEii_0_CAS-III	NZ_CP026538.1_860	257	284	1.7e-06	25.7	974040	974810	NZ_CP026538.1	860	0.3035019455252918	0.2640845070422535	-1
AbiEii_0_CAS-III	NZ_CP026539.1_21	114	284	0.00043	17.8	27633	27974	NZ_CP026539.1	21	0.34210526315789475	0.1267605633802817	1
AbiEii_1_CAS-III-A	NZ_CP026538.1_1200	639	335	1.5e-05	22.2	1378337	1380253	NZ_CP026538.1	1200	0.22535211267605634	0.4298507462686567	1
AbiEii_1_CAS-III-A	NZ_CP026538.1_1325	263	335	0.00022	18.4	1519364	1520152	NZ_CP026538.1	1325	0.30038022813688214	0.24776119402985075	-1
AbiEii_1_CAS-III-A	NZ_CP026538.1_1335	247	335	0.00053	17.1	1529371	1530111	NZ_CP026538.1	1335	0.32388663967611336	0.24776119402985075	-1
AbiEii_1_CAS-III-A	NZ_CP026538.1_1942	254	335	1.8e-05	21.9	2229240	2230001	NZ_CP026538.1	1942	0.2952755905511811	0.23582089552238805	1
AbiEii_1_CAS-III-A	NZ_CP026538.1_2046	888	335	0.015	12.3	2349177	2351840	NZ_CP026538.1	2046	0.03490990990990991	0.08955223880597014	-1
AbiEii_1_CAS-III-A	NZ_CP026538.1_2066	257	335	0.023	11.7	2368025	2368795	NZ_CP026538.1	2066	0.17509727626459143	0.12835820895522387	-1
AbiEii_1_CAS-III-A	NZ_CP026538.1_2159	246	335	0.0015	15.6	2461325	2462062	NZ_CP026538.1	2159	0.26422764227642276	0.19402985074626866	-1
AbiEii_1_CAS-III-A	NZ_CP026538.1_2167	224	335	0.00047	17.3	2467574	2468245	NZ_CP026538.1	2167	0.30357142857142855	0.19701492537313434	-1
AbiEii_1_CAS-III-A	NZ_CP026538.1_2187	237	335	0.023	11.7	2489993	2490703	NZ_CP026538.1	2187	0.4219409282700422	0.28955223880597014	1
AbiEii_1_CAS-III-A	NZ_CP026538.1_2685	228	335	0.0054	13.8	3063467	3064150	NZ_CP026538.1	2685	0.12719298245614036	0.08656716417910448	1
AbiEii_1_CAS-III-A	NZ_CP026538.1_2707	396	335	0.0019	15.3	3086914	3088101	NZ_CP026538.1	2707	0.1893939393939394	0.23283582089552238	-1
AbiEii_1_CAS-III-A	NZ_CP026538.1_3179	261	335	0.0024	15.0	3620194	3620976	NZ_CP026538.1	3179	0.13026819923371646	0.10149253731343283	1
AbiEii_1_CAS-III-A	NZ_CP026538.1_3250	757	335	0.33	7.9	3709053	3711323	NZ_CP026538.1	3250	0.19947159841479525	0.25671641791044775	-1
AbiEii_1_CAS-III-A	NZ_CP026538.1_3492	260	335	0.042	10.8	3984789	3985568	NZ_CP026538.1	3492	0.3269230769230769	0.2626865671641791	-1
AbiEii_1_CAS-III-A	NZ_CP026538.1_3509	443	335	0.00029	18.0	4005593	4006921	NZ_CP026538.1	3509	0.16252821670428894	0.2208955223880597	1
AbiEii_1_CAS-III-A	NZ_CP026538.1_3722	608	335	0.0025	14.9	4225718	4227541	NZ_CP026538.1	3722	0.11842105263157894	0.13134328358208955	-1
AbiEii_1_CAS-III-A	NZ_CP026538.1_3806	254	335	4e-06	24.1	4338636	4339397	NZ_CP026538.1	3806	0.2992125984251969	0.23880597014925373	1
AbiEii_1_CAS-III-A	NZ_CP026538.1_3912	239	335	0.0073	13.4	4449980	4450696	NZ_CP026538.1	3912	0.3682008368200837	0.25970149253731345	-1
AbiEii_1_CAS-III-A	NZ_CP026538.1_513	697	335	2.2	5.2	586070	588160	NZ_CP026538.1	513	0.29411764705882354	0.2746268656716418	1
AbiEii_1_CAS-III-A	NZ_CP026538.1_637	266	335	3.7e-05	20.9	714106	714903	NZ_CP026538.1	637	0.3082706766917293	0.23283582089552238	1
AbiEii_1_CAS-III-A	NZ_CP026538.1_800	500	335	0.034	11.2	908351	909850	NZ_CP026538.1	800	0.064	0.08358208955223881	1
AbiEii_1_CAS-III-A	NZ_CP026538.1_860	257	335	0.016	12.2	974040	974810	NZ_CP026538.1	860	0.3035019455252918	0.23880597014925373	-1
AbiEii_2_CAS-III-C	NZ_CP026538.1_1335	247	440	0.012	12.7	1529371	1530111	NZ_CP026538.1	1335	0.2591093117408907	0.14545454545454545	-1
AbiEii_2_CAS-III-C	NZ_CP026538.1_2707	396	440	2.6e-05	21.5	3086914	3088101	NZ_CP026538.1	2707	0.25252525252525254	0.23636363636363636	-1
AbiEii_2_CAS-III-C	NZ_CP026538.1_3509	443	440	0.0018	15.4	4005593	4006921	NZ_CP026538.1	3509	0.23024830699774265	0.2340909090909091	1
AbiEii_2_CAS-III-C	NZ_CP026538.1_3722	608	440	0.015	12.4	4225718	4227541	NZ_CP026538.1	3722	0.054276315789473686	0.038636363636363635	-1
AbiEii_2_CAS-III-C	NZ_CP026538.1_800	500	440	0.0059	13.7	908351	909850	NZ_CP026538.1	800	0.084	0.09545454545454546	1
Cas10-like_2_IVC	NZ_CP026538.1_3613	160	578	0.01	12.0	4110497	4110976	NZ_CP026538.1	3613	0.34375	0.10034602076124567	1
Cas10_0_CAS-III-C	NZ_CP026538.1_3381	427	959	0.22	7.4	3859679	3860959	NZ_CP026538.1	3381	0.07962529274004684	0.035453597497393116	1
Cas10_0_III	NZ_CP026538.1_2753	196	414	0.0097	12.8	3140300	3140887	NZ_CP026538.1	2753	0.23469387755102042	0.1111111111111111	1
Cas10_0_IIIA	NZ_CP026538.1_967	379	650	0.035	10.7	1107333	1108469	NZ_CP026538.1	967	0.10554089709762533	0.06153846153846154	-1
Cas10_1_CAS-III	NZ_CP026538.1_1385	375	654	0.049	10.0	1587017	1588141	NZ_CP026538.1	1385	0.18666666666666668	0.08256880733944955	-1
Cas10_1_CAS-III	NZ_CP026538.1_3585	520	654	0.0088	12.5	4085777	4087336	NZ_CP026538.1	3585	0.2980769230769231	0.2415902140672783	-1
Cas10_7_CAS-III	NZ_CP026538.1_2753	196	410	0.0074	13.2	3140300	3140887	NZ_CP026538.1	2753	0.25	0.11951219512195121	1
Cas11b_2_CAS-I-B	NZ_CP026538.1_577	120	100	0.015	13.3	641745	642104	NZ_CP026538.1	577	0.475	0.57	-1
Cas11d2_0_CAS-I-D	NZ_CP026538.1_3353	800	212	0.029	12.4	3824309	3826708	NZ_CP026538.1	3353	0.04125	0.15566037735849056	-1
Cas12a_M26_0_V-A	NZ_CP026538.1_1548	282	1159	0.049	9.8	1770156	1771001	NZ_CP026538.1	1548	0.22340425531914893	0.056945642795513375	1
Cas12c_1_CAS-V-C	NZ_CP026538.1_925	166	1268	0.043	9.2	1049246	1049743	NZ_CP026538.1	925	0.39156626506024095	0.051261829652996846	-1
Cas12f1_2_CAS-V-F	NZ_CP026538.1_3143	307	429	0.026	11.4	3575057	3575977	NZ_CP026538.1	3143	0.09120521172638436	0.06526806526806526	1
Cas12f1_2_CAS-V-F	NZ_CP026538.1_89	307	429	0.026	11.4	104111	105031	NZ_CP026538.1	89	0.09120521172638436	0.06526806526806526	-1
Cas12f2_1_CAS-V-F	NZ_CP026538.1_1342	145	422	0.006	13.6	1535447	1535881	NZ_CP026538.1	1342	0.23448275862068965	0.06872037914691943	-1
Cas12f2_1_CAS-V-F	NZ_CP026538.1_1567	90	422	0.0032	14.5	1788384	1788653	NZ_CP026538.1	1567	0.4	0.08293838862559241	-1
Cas12f2_1_CAS-V-F	NZ_CP026538.1_2108	118	422	0.011	12.7	2401101	2401454	NZ_CP026538.1	2108	0.3220338983050847	0.09004739336492891	-1
Cas12f4_0_CAS-V-F	NZ_CP026538.1_1141	316	577	0.076	9.3	1300247	1301194	NZ_CP026538.1	1141	0.2563291139240506	0.14038128249566725	1
Cas12f4_0_CAS-V-F	NZ_CP026538.1_1317	89	577	0.0087	12.4	1508837	1509103	NZ_CP026538.1	1317	0.5168539325842697	0.0779896013864818	1
Cas12f4_0_CAS-V-F	NZ_CP026538.1_205	72	577	0.0034	13.7	236992	237207	NZ_CP026538.1	205	0.5277777777777778	0.0658578856152513	-1
Cas1_0_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1167	289	317	2.9e-19	67.2	1331756	1332622	NZ_CP026538.1	1167	0.7508650519031141	0.6845425867507886	-1
Cas1_0_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1412	340	317	1.7e-101	337.3	1627944	1628963	NZ_CP026538.1	1412	0.95	1.0	1
Cas1_0_I-II-III	NZ_CP026538.1_1167	289	327	1.5e-48	163.4	1331756	1332622	NZ_CP026538.1	1167	0.8546712802768166	0.8409785932721713	-1
Cas1_0_I-II-III	NZ_CP026538.1_1412	340	327	7.3e-82	272.9	1627944	1628963	NZ_CP026538.1	1412	0.9647058823529412	1.0	1
Cas1_0_I-II-III-V	NZ_CP026538.1_1167	289	315	3.9e-11	40.2	1331756	1332622	NZ_CP026538.1	1167	0.6228373702422145	0.5746031746031746	-1
Cas1_0_I-II-III-V	NZ_CP026538.1_1412	340	315	2.7e-92	306.9	1627944	1628963	NZ_CP026538.1	1412	0.95	1.0	1
Cas1_0_IA	NZ_CP026538.1_1167	289	347	0.00028	17.8	1331756	1332622	NZ_CP026538.1	1167	0.5224913494809689	0.44668587896253603	-1
Cas1_0_IA	NZ_CP026538.1_1412	340	347	3e-53	178.8	1627944	1628963	NZ_CP026538.1	1412	0.9764705882352941	0.962536023054755	1
Cas1_0_IC	NZ_CP026538.1_1167	289	340	1.4e-07	28.8	1331756	1332622	NZ_CP026538.1	1167	0.49480968858131485	0.4235294117647059	-1
Cas1_0_IC	NZ_CP026538.1_1412	340	340	2.9e-152	504.5	1627944	1628963	NZ_CP026538.1	1412	0.9823529411764705	0.9941176470588236	1
Cas1_0_IE	NZ_CP026538.1_1167	289	269	7.500000000000001e-108	357.7	1331756	1332622	NZ_CP026538.1	1167	0.8858131487889274	0.9516728624535316	-1
Cas1_0_IE	NZ_CP026538.1_1412	340	269	1.1e-06	25.9	1627944	1628963	NZ_CP026538.1	1412	0.4088235294117647	0.516728624535316	1
Cas1_0_IF	NZ_CP026538.1_1167	289	307	4.3e-14	50.4	1331756	1332622	NZ_CP026538.1	1167	0.6366782006920415	0.5863192182410424	-1
Cas1_0_II	NZ_CP026538.1_1412	340	278	2.2e-10	38.2	1627944	1628963	NZ_CP026538.1	1412	0.7264705882352941	0.8057553956834532	1
Cas1_0_V	NZ_CP026538.1_1412	340	317	3.4e-25	86.6	1627944	1628963	NZ_CP026538.1	1412	0.7852941176470588	0.804416403785489	1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1167	289	261	2e-48	162.8	1331756	1332622	NZ_CP026538.1	1167	0.7923875432525952	0.9003831417624522	-1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1412	340	261	2.7e-66	221.4	1627944	1628963	NZ_CP026538.1	1412	0.7735294117647059	1.0	1
Cas1_2_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1167	289	306	5.5e-14	50.0	1331756	1332622	NZ_CP026538.1	1167	0.6366782006920415	0.5882352941176471	-1
Cas1_3_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1167	289	262	3.7999999999999996e-107	355.3	1331756	1332622	NZ_CP026538.1	1167	0.8858131487889274	0.9770992366412213	-1
Cas1_3_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1412	340	262	1.3e-06	25.8	1627944	1628963	NZ_CP026538.1	1412	0.4088235294117647	0.5305343511450382	1
Cas1_4_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1412	340	275	1.6e-11	41.8	1627944	1628963	NZ_CP026538.1	1412	0.7352941176470589	0.8254545454545454	1
Cas1_5_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1167	289	338	1.8e-07	28.5	1331756	1332622	NZ_CP026538.1	1167	0.5951557093425606	0.514792899408284	-1
Cas1_5_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1412	340	338	4.8e-152	503.8	1627944	1628963	NZ_CP026538.1	1412	0.9823529411764705	1.0	1
Cas1_6_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1167	289	320	9.5e-07	26.2	1331756	1332622	NZ_CP026538.1	1167	0.7162629757785467	0.646875	-1
Cas1_6_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1412	340	320	1.3e-45	153.9	1627944	1628963	NZ_CP026538.1	1412	0.9529411764705882	0.98125	1
Cas1_7_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1167	289	328	6.8e-51	171.1	1331756	1332622	NZ_CP026538.1	1167	0.8961937716262975	0.875	-1
Cas1_7_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1412	340	328	1.0000000000000001e-81	272.5	1627944	1628963	NZ_CP026538.1	1412	0.9764705882352941	0.9878048780487805	1
Cas1_8_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1167	289	283	1.5e-18	64.8	1331756	1332622	NZ_CP026538.1	1167	0.7231833910034602	0.7420494699646644	-1
Cas1_8_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1412	340	283	3.2e-97	323.0	1627944	1628963	NZ_CP026538.1	1412	0.8441176470588235	1.0	1
Cas2_0_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1413	97	90	5e-18	63.2	1628968	1629258	NZ_CP026538.1	1413	0.8762886597938144	0.9222222222222223	1
Cas2_0_I-II-III	NZ_CP026538.1_1413	97	96	1.7e-18	64.6	1628968	1629258	NZ_CP026538.1	1413	0.9381443298969072	0.9479166666666666	1
Cas2_0_I-II-III-V	NZ_CP026538.1_1413	97	83	2.2e-23	80.3	1628968	1629258	NZ_CP026538.1	1413	0.8556701030927835	0.9879518072289156	1
Cas2_0_IE	NZ_CP026538.1_1166	100	87	1.6000000000000002e-33	112.6	1331476	1331775	NZ_CP026538.1	1166	0.86	1.0	-1
Cas2_0_IE	NZ_CP026538.1_1413	97	87	0.029	12.4	1628968	1629258	NZ_CP026538.1	1413	0.8556701030927835	0.9655172413793104	1
Cas2_10_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1166	100	86	5.2e-36	120.5	1331476	1331775	NZ_CP026538.1	1166	0.86	1.0	-1
Cas2_11_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1413	97	71	1.0000000000000001e-23	81.2	1628968	1629258	NZ_CP026538.1	1413	0.7835051546391752	1.0	1
Cas2_1_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1166	100	93	1.5e-34	115.9	1331476	1331775	NZ_CP026538.1	1166	0.91	1.0	-1
Cas2_1_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1413	97	93	0.02	12.9	1628968	1629258	NZ_CP026538.1	1413	0.8556701030927835	0.9032258064516129	1
Cas2_2_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1413	97	79	7.9e-26	88.0	1628968	1629258	NZ_CP026538.1	1413	0.8556701030927835	0.9873417721518988	1
Cas2_3_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1166	100	62	3.9000000000000004e-28	95.2	1331476	1331775	NZ_CP026538.1	1166	0.62	1.0	-1
Cas2_3_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_2803	949	62	0.017	13.1	3190783	3193629	NZ_CP026538.1	2803	0.03898840885142255	0.5967741935483871	-1
Cas2_3_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_3574	419	62	0.037	12.0	4075621	4076877	NZ_CP026538.1	3574	0.09307875894988067	0.3548387096774194	1
Cas2_4_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1413	97	89	1.7e-21	74.3	1628968	1629258	NZ_CP026538.1	1413	0.9278350515463918	0.9662921348314607	1
Cas2_6_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1413	97	90	2.9e-05	22.3	1628968	1629258	NZ_CP026538.1	1413	0.5670103092783505	0.6111111111111112	1
Cas2_7_CAS-I-II-III-IV-V-VI	NZ_CP026538.1_1413	97	94	0.0018	16.6	1628968	1629258	NZ_CP026538.1	1413	0.4948453608247423	0.46808510638297873	1
Cas3-Cas2_0_CAS-I-F	NZ_CP026538.1_1173	896	1106	2.8e-08	29.9	1338042	1340729	NZ_CP026538.1	1173	0.18080357142857142	0.14828209764918626	-1
Cas3-Cas2_0_CAS-I-F	NZ_CP026538.1_1407	833	1106	0.00068	15.4	1620670	1623168	NZ_CP026538.1	1407	0.12725090036014405	0.09674502712477397	1
Cas3-Cas2_0_IF	NZ_CP026538.1_1173	896	1110	2.4e-08	30.1	1338042	1340729	NZ_CP026538.1	1173	0.1796875	0.14684684684684685	-1
Cas3-Cas2_0_IF	NZ_CP026538.1_1407	833	1110	0.00065	15.4	1620670	1623168	NZ_CP026538.1	1407	0.12965186074429771	0.0981981981981982	1
Cas3HD_0_CAS-I	NZ_CP026538.1_1173	896	203	2.7e-26	90.5	1338042	1340729	NZ_CP026538.1	1173	0.22767857142857142	0.9753694581280788	-1
Cas3HD_0_CAS-I	NZ_CP026538.1_1407	833	203	9.6e-34	114.9	1620670	1623168	NZ_CP026538.1	1407	0.3085234093637455	0.9753694581280788	1
