protein	id	evalue	score
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_48	K01745	1.9e-207	684.7
NZ_KB908470.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00017.17,$~&whole$~&genome$~&shotgun$~&sequence_15	K00239	8.9e-205	676.1
NZ_KB908470.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00017.17,$~&whole$~&genome$~&shotgun$~&sequence_55	K00600	7.000000000000001e-202	667.2
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_25	K03317	3.2e-196	647.9
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_82	K00364	6.8e-196	645.8
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_27	K01839	3.9e-195	644.1
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_18	K02283	4e-195	644.9
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_32	K04485	1.0999999999999999e-190	629.3
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_100	K01939	1.5999999999999998e-190	628.4
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_111	K04744	4.9e-190	628.4
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_94	K03572	7.499999999999999e-189	623.6
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_52	K09800	1.8e-188	624.1
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_46	K01468	9e-184	607.8
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_91	K00658	2.4e-183	604.7
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_92	K01903	3.5e-183	603.6
NZ_KB908472.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00019.19,$~&whole$~&genome$~&shotgun$~&sequence_7	K07263	7.1e-183	604.9
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_97	K03665	7.3e-183	604.6
NZ_KB908474.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00021.21,$~&whole$~&genome$~&shotgun$~&sequence_6	K11896	1.4000000000000001e-182	603.3
NZ_KB908470.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00017.17,$~&whole$~&genome$~&shotgun$~&sequence_24	K03310	2.1e-182	602.1
NZ_KB908470.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00017.17,$~&whole$~&genome$~&shotgun$~&sequence_8	K01885	3.2e-182	602.4
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_90	K18979	4.2e-174	575.2
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_53	K13009	7.4e-173	570.4
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_51	K07278	1.2e-172	570.2
NZ_KB908470.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00017.17,$~&whole$~&genome$~&shotgun$~&sequence_20	K00925	5.5e-172	568.0
NZ_KB908470.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00017.17,$~&whole$~&genome$~&shotgun$~&sequence_40	K05540	2.5999999999999996e-171	564.4
NZ_KB908472.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00019.19,$~&whole$~&genome$~&shotgun$~&sequence_19	K01950	1.4e-170	563.3
NZ_KB908474.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00021.21,$~&whole$~&genome$~&shotgun$~&sequence_9	K11914	2.1e-166	549.1
NZ_KB908470.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00017.17,$~&whole$~&genome$~&shotgun$~&sequence_50	K07182	2.8e-166	549.1
NZ_KB908472.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00019.19,$~&whole$~&genome$~&shotgun$~&sequence_34	K03313	3.6000000000000003e-165	545.0
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_25	K01012	4.6e-163	537.8
NZ_KB908470.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00017.17,$~&whole$~&genome$~&shotgun$~&sequence_59	K14652	1.8e-160	529.9
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_36	K19304	1.9e-160	529.3
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_13	K07644	3e-159	526.1
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_91	K17758	3.4000000000000004e-157	519.3
NZ_KB908470.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00017.17,$~&whole$~&genome$~&shotgun$~&sequence_57	K11752	5.1e-156	515.6
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_93	K01902	3.7e-155	510.9
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_80	K19810	4.1e-154	507.0
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_104	K03979	4.8e-154	508.2
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_79	K02238	1.4e-153	507.8
NZ_KB908472.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00019.19,$~&whole$~&genome$~&shotgun$~&sequence_25	K03527	1.3e-152	504.0
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_35	K01599	8.8e-152	501.8
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_26	K00652	1.3e-150	497.8
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_101	K02523	1.7e-150	496.9
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_37	K19129	1.9e-150	495.3
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_84	K03841	2.3999999999999999e-150	495.8
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_35	K19127	2.8e-149	492.6
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_12	K02280	5.3e-146	481.9
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_98	K04088	1.4e-145	480.0
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_46	K00768	1.5000000000000001e-145	480.5
NZ_KB908472.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00019.19,$~&whole$~&genome$~&shotgun$~&sequence_30	K03980	8.6e-143	471.7
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_85	K01647	7.7e-142	468.4
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_84	K04568	9.5e-140	460.3
NZ_KB908474.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00021.21,$~&whole$~&genome$~&shotgun$~&sequence_13	K11893	1.2e-138	457.3
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_6	K07496	3.6e-136	449.6
NZ_KB908472.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00019.19,$~&whole$~&genome$~&shotgun$~&sequence_29	K11753	9.7e-136	447.5
NZ_KB908472.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00019.19,$~&whole$~&genome$~&shotgun$~&sequence_35	K00560	3.8999999999999996e-135	445.0
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_76	K09808	3e-132	436.7
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_113	K00018	3.7e-132	434.3
NZ_KB908470.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00017.17,$~&whole$~&genome$~&shotgun$~&sequence_13	K07071	4.6e-132	436.6
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_109	K00097	1.6e-131	433.8
NZ_KB908472.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00019.19,$~&whole$~&genome$~&shotgun$~&sequence_50	K04765	5.3e-130	428.3
NZ_KB908472.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00019.19,$~&whole$~&genome$~&shotgun$~&sequence_52	K03215	5.500000000000001e-130	429.3
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_61	K07115	2.0999999999999997e-127	421.0
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_74	K09808	3.3e-127	420.1
NZ_KB908472.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00019.19,$~&whole$~&genome$~&shotgun$~&sequence_42	K00554	1.2e-126	418.0
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_106	K01525	2.5e-126	415.9
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_59	K03885	7.4e-126	415.3
NZ_KB908472.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00019.19,$~&whole$~&genome$~&shotgun$~&sequence_4	K06180	1.7e-124	411.1
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_99	K04087	1.9e-124	409.9
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_54	K00428	4.9000000000000005e-123	406.7
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_57	K07019	1.2e-121	401.3
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_4	K00609	1.7e-121	400.3
NZ_KB908472.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00019.19,$~&whole$~&genome$~&shotgun$~&sequence_33	K03717	1.2999999999999999e-120	396.4
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_81	K00912	3.1e-120	396.9
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_28	K03784	2.6000000000000002e-117	385.5
NZ_KB908474.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00021.21,$~&whole$~&genome$~&shotgun$~&sequence_2	K11910	1.2e-116	385.6
NZ_KB908470.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00017.17,$~&whole$~&genome$~&shotgun$~&sequence_68	K00946	3.7e-115	379.6
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_110	K03771	1.1e-114	379.0
NZ_KB908472.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00019.19,$~&whole$~&genome$~&shotgun$~&sequence_1	K07234	6.1e-114	375.7
NZ_KB908470.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00017.17,$~&whole$~&genome$~&shotgun$~&sequence_16	K00245	6e-112	368.5
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_75	K09810	1.6e-110	364.3
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_83	K00979	5.400000000000001e-110	362.8
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_89	K00240	3.6e-109	359.5
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_88	K06949	6.3e-109	359.0
NZ_KB908472.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00019.19,$~&whole$~&genome$~&shotgun$~&sequence_15	K03218	9.2e-109	358.1
NZ_KB908470.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00017.17,$~&whole$~&genome$~&shotgun$~&sequence_71	K02035	7.7e-108	356.1
NZ_KB908470.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00017.17,$~&whole$~&genome$~&shotgun$~&sequence_41	K02687	9.2e-108	356.2
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_95	K00791	1.5e-106	351.1
NZ_KB908470.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00017.17,$~&whole$~&genome$~&shotgun$~&sequence_73	K02034	2.7e-106	351.2
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_44	K05836	6.500000000000001e-106	348.0
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_30	K01079	1e-105	349.0
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_7	K21470	1.8e-105	348.5
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_12	K07665	1e-104	343.6
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_36	K19128	1.7e-104	344.3
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_58	K01207	2.3000000000000002e-104	344.9
NZ_KB908470.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00017.17,$~&whole$~&genome$~&shotgun$~&sequence_72	K02033	2.2e-103	341.3
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_108	K02528	1.3e-102	338.1
NZ_KB908472.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00019.19,$~&whole$~&genome$~&shotgun$~&sequence_47	K03699	2.1e-101	334.8
NZ_KB908474.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00021.21,$~&whole$~&genome$~&shotgun$~&sequence_11	K11894	2e-99	328.4
NZ_KB908470.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00017.17,$~&whole$~&genome$~&shotgun$~&sequence_11	K09810	9.7e-99	325.5
