protein	id	evalue	score
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_72	K03723	0.0	1523.1
NZ_KB908460.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00007.7,$~&whole$~&genome$~&shotgun$~&sequence_40	K03702	0.0	1244.9
NZ_KB908467.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00014.14,$~&whole$~&genome$~&shotgun$~&sequence_4	K01825	0.0	1151.3
NZ_KB908458.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00005.5,$~&whole$~&genome$~&shotgun$~&sequence_27	K05365	0.0	1036.9
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_58	K01682	0.0	1537.5
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_448	K01584	0.0	1098.3
NZ_KB908460.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00007.7,$~&whole$~&genome$~&shotgun$~&sequence_86	K18989	0.0	1466.5
NZ_KB908464.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00011.11,$~&whole$~&genome$~&shotgun$~&sequence_9	K12297	0.0	1121.0
NZ_KB908467.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00014.14,$~&whole$~&genome$~&shotgun$~&sequence_42	K18930	0.0	1352.3
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_107	K01872	0.0	1213.4
NZ_KB908464.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00011.11,$~&whole$~&genome$~&shotgun$~&sequence_78	K19611	0.0	1086.8
NZ_KB908464.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00011.11,$~&whole$~&genome$~&shotgun$~&sequence_49	K03632	0.0	1856.2
NZ_KB908458.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00005.5,$~&whole$~&genome$~&shotgun$~&sequence_133	K01608	0.0	1140.2
NZ_KB908474.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00021.21,$~&whole$~&genome$~&shotgun$~&sequence_8	K11907	0.0	1175.5
NZ_KB908462.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00009.9,$~&whole$~&genome$~&shotgun$~&sequence_99	K03656	0.0	1064.7
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_274	K17686	1.9000000000000002e-304	1009.0
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_12	K02621	2.1e-304	1009.1
NZ_KB908467.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00014.14,$~&whole$~&genome$~&shotgun$~&sequence_63	K03495	1.8000000000000002e-303	1005.5
NZ_KB908458.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00005.5,$~&whole$~&genome$~&shotgun$~&sequence_28	K03579	3.7e-303	1004.8
NZ_KB908458.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00005.5,$~&whole$~&genome$~&shotgun$~&sequence_160	K01354	3.9000000000000006e-303	1004.2
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_486	K02400	7.7e-302	999.2
NZ_KB908458.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00005.5,$~&whole$~&genome$~&shotgun$~&sequence_106	K01139	2.4e-301	997.7
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_78	K01968	1.2e-298	989.5
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_379	K06020	9.5e-295	975.3
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_542	K12541	8.9e-290	959.9
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_253	K12541	3e-288	954.8
NZ_KB908460.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00007.7,$~&whole$~&genome$~&shotgun$~&sequence_1	K01782	7.9e-287	950.4
NZ_KB908464.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00011.11,$~&whole$~&genome$~&shotgun$~&sequence_59	K03615	9e-284	939.9
NZ_KB908467.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00014.14,$~&whole$~&genome$~&shotgun$~&sequence_10	K01879	1.6e-276	916.4
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_76	K04077	1.9e-275	912.4
NZ_KB908464.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00011.11,$~&whole$~&genome$~&shotgun$~&sequence_7	K15738	2.4e-275	912.3
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_333	K02400	4e-273	904.2
NZ_KB908467.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00014.14,$~&whole$~&genome$~&shotgun$~&sequence_14	K01687	9.5e-272	901.3
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_11	K02622	9.899999999999998e-271	896.2
NZ_KB908464.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00011.11,$~&whole$~&genome$~&shotgun$~&sequence_14	K01256	2.7e-268	890.0
NZ_KB908467.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00014.14,$~&whole$~&genome$~&shotgun$~&sequence_74	K02112	8.8e-267	883.7
NZ_KB908460.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00007.7,$~&whole$~&genome$~&shotgun$~&sequence_35	K15461	2.1e-266	882.2
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_505	K02198	3e-265	878.4
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_47	K01712	1.6e-264	876.2
NZ_KB908462.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00009.9,$~&whole$~&genome$~&shotgun$~&sequence_107	K03182	2.1e-263	872.3
NZ_KB908458.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00005.5,$~&whole$~&genome$~&shotgun$~&sequence_48	K00381	1e-262	871.1
NZ_KB908474.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00021.21,$~&whole$~&genome$~&shotgun$~&sequence_15	K11891	9.7e-261	865.4
NZ_KB908458.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00005.5,$~&whole$~&genome$~&shotgun$~&sequence_58	K02358	4.600000000000001e-258	855.8
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_59	K16090	5.7e-254	841.1
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_23	K02837	2.6e-251	831.1
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_260	K18303	4.2999999999999994e-251	832.4
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_80	K11085	5.200000000000001e-249	825.0
NZ_KB908467.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00014.14,$~&whole$~&genome$~&shotgun$~&sequence_78	K00820	7.200000000000001e-249	824.3
NZ_KB908462.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00009.9,$~&whole$~&genome$~&shotgun$~&sequence_34	K12254	7.8e-248	819.2
NZ_KB908475.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00022.22,$~&whole$~&genome$~&shotgun$~&sequence_13	K01876	5.3999999999999995e-247	818.2
NZ_KB908467.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00014.14,$~&whole$~&genome$~&shotgun$~&sequence_72	K02111	1.1e-246	817.2
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_311	K00602	2e-246	815.7
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_92	K01937	8.9e-246	813.8
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_88	K00311	4.4e-245	811.6
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_123	K05366	1.3e-243	807.3
NZ_KB908458.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00005.5,$~&whole$~&genome$~&shotgun$~&sequence_190	K18277	1.7999999999999998e-243	804.8
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_88	K00239	1e-242	803.5
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_83	K00140	7.1e-242	800.9
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_38	K15785	1.2e-241	799.0
NZ_KB908464.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00011.11,$~&whole$~&genome$~&shotgun$~&sequence_87	K02363	1.6e-241	798.9
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_55	K00627	4.4e-241	799.0
NZ_KB908476.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00023.23,$~&whole$~&genome$~&shotgun$~&sequence_10	K20444	2.3e-240	796.9
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_319	K00135	1e-238	790.5
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_235	K12254	1.1e-238	789.0
NZ_KB908460.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00007.7,$~&whole$~&genome$~&shotgun$~&sequence_58	K12256	2.8e-238	787.5
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_524	K06966	6e-237	783.1
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_63	K06158	1.8e-236	784.2
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_303	K06447	4.4e-236	780.6
NZ_KB908458.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00005.5,$~&whole$~&genome$~&shotgun$~&sequence_71	K01610	4.2e-235	778.4
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_171	K01810	8.8e-235	778.3
NZ_KB908460.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00007.7,$~&whole$~&genome$~&shotgun$~&sequence_19	K02770	9.2e-234	774.1
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_39	K15786	2.8e-233	771.4
NZ_KB908458.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00005.5,$~&whole$~&genome$~&shotgun$~&sequence_63	K01744	3.3999999999999997e-233	771.8
NZ_KB908462.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00009.9,$~&whole$~&genome$~&shotgun$~&sequence_33	K12256	6.1e-233	769.9
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_325	K08289	6.2e-233	772.3
NZ_KB908458.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00005.5,$~&whole$~&genome$~&shotgun$~&sequence_43	K02558	1.2999999999999998e-230	763.1
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_515	K07182	4.7e-230	761.9
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_165	K07266	1.4999999999999998e-229	761.1
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_163	K00121	2.4999999999999997e-229	760.7
NZ_KB908462.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00009.9,$~&whole$~&genome$~&shotgun$~&sequence_108	K03628	6e-228	754.5
NZ_KB908474.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00021.21,$~&whole$~&genome$~&shotgun$~&sequence_4	K11900	8.3e-225	745.0
NZ_KB908458.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00005.5,$~&whole$~&genome$~&shotgun$~&sequence_77	K00639	2.1000000000000002e-223	739.9
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_310	K01945	4e-223	739.2
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_24	K00833	1.9999999999999998e-222	735.9
NZ_KB908467.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00014.14,$~&whole$~&genome$~&shotgun$~&sequence_45	K00262	6.8e-222	734.7
NZ_KB908462.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00009.9,$~&whole$~&genome$~&shotgun$~&sequence_43	K10125	6.9e-222	735.3
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_37	K04567	9.6e-222	735.3
NZ_KB908463.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00010.10,$~&whole$~&genome$~&shotgun$~&sequence_10	K00325	2.2e-220	730.0
NZ_KB908462.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00009.9,$~&whole$~&genome$~&shotgun$~&sequence_75	K12266	1.4e-219	726.7
NZ_KB908462.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00009.9,$~&whole$~&genome$~&shotgun$~&sequence_110	K03732	2.3e-218	723.2
NZ_KB908467.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00014.14,$~&whole$~&genome$~&shotgun$~&sequence_46	K02652	1.1e-217	721.3
NZ_KB908458.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00005.5,$~&whole$~&genome$~&shotgun$~&sequence_128	K00383	1.2e-217	720.5
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_48	K02652	1.5999999999999998e-217	720.7
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_81	K00253	8.8e-217	717.3
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_2	K01893	1.9e-216	717.0
NZ_KB908460.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00007.7,$~&whole$~&genome$~&shotgun$~&sequence_5	K11928	4.8e-216	715.8
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_492	K03407	5.8e-216	715.8
NZ_KB908458.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00005.5,$~&whole$~&genome$~&shotgun$~&sequence_25	K01845	1.2e-215	714.4
NZ_KB908462.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00009.9,$~&whole$~&genome$~&shotgun$~&sequence_100	K11717	1.3e-215	715.1
NZ_KB908467.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00014.14,$~&whole$~&genome$~&shotgun$~&sequence_76	K04042	6.6e-215	712.2
NZ_KB908460.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00007.7,$~&whole$~&genome$~&shotgun$~&sequence_15	K02945	2.0000000000000002e-212	704.0
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_514	K03451	2.6e-212	702.3
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_394	K11927	3.7e-212	702.5
NZ_KB908465.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00012.12,$~&whole$~&genome$~&shotgun$~&sequence_99	K11904	7.6e-212	702.3
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_232	K09470	1.3000000000000002e-211	699.2
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_30	K07462	1.4e-210	698.1
NZ_KB908454.1$~&Oceanimonas$~&smirnovii$~&ATCC$~&BAA-899$~&G364DRAFT_scaffold00001.1,$~&whole$~&genome$~&shotgun$~&sequence_475	K02412	1.5e-210	696.8
